"curation_id","original_fmt_id","original_fmt_role","curated_fmt_role","curated_fmt_id","curated_fmt_id_source","curated_fmt_role_source"
"VilaAV_2018:EGAR00001763475_1000IBD00200",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763476_1000IBD00202",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763477_1000IBD00204",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763478_1000IBD00205",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763479_1000IBD00206",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763480_1000IBD00208",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763482_1000IBD00215",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763483_1000IBD00219",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763484_1000IBD00224",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763485_1000IBD00225",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763486_1000IBD00228",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763487_1000IBD00229",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763488_1000IBD00230",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763489_1000IBD00232",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763490_1000IBD00234",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763491_1000IBD00235",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763492_1000IBD00236",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763493_1000IBD00237",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763495_1000IBD00239",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763496_1000IBD00248",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763497_1000IBD00249",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763498_1000IBD00250",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763499_1000IBD00252",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763500_1000IBD00253",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763502_1000IBD00255",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763503_1000IBD00256",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763505_1000IBD00264",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763506_1000IBD00265",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763507_1000IBD00266",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763508_1000IBD00269",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763509_1000IBD00273",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763510_1000IBD00275",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763511_1000IBD00277",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763512_1000IBD00281",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763513_1000IBD00286",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763514_1000IBD00287",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763515_1000IBD00293",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763516_1000IBD00295",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763517_1000IBD00296",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763519_1000IBD00301",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763520_1000IBD00304",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763521_1000IBD00308",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763522_1000IBD00309",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763523_1000IBD00310",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763524_1000IBD00311",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763526_1000IBD00313",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763527_1000IBD00322",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763528_1000IBD00326",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763529_1000IBD00327",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763530_1000IBD00328",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763531_1000IBD00329",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763532_1000IBD00332",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763533_1000IBD00334",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763534_1000IBD00339",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763535_1000IBD00341",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763536_1000IBD00342",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763537_1000IBD00343",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763539_1000IBD00345",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763540_1000IBD00347",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763541_1000IBD00349",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763544_1000IBD00357",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763545_1000IBD00358",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763547_1000IBD00360",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763548_1000IBD00361",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763549_1000IBD00364",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763550_1000IBD00365",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763552_1000IBD00367",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763553_1000IBD00370",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763554_1000IBD00371",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763555_1000IBD00374",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763556_1000IBD00375",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763557_1000IBD00379",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763558_1000IBD00384",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763559_1000IBD00386",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763560_1000IBD00389",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763561_1000IBD00390",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763562_1000IBD00393",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763563_1000IBD00395",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763565_1000IBD00398",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763566_1000IBD00401",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763567_1000IBD00403",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763569_1000IBD00407",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763570_1000IBD00408",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763571_1000IBD00410",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763572_1000IBD00412",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763573_1000IBD00416",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763574_1000IBD00419",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763575_1000IBD00421",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763576_1000IBD00423",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763577_1000IBD00426",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763578_1000IBD00427",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763579_1000IBD00431",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763580_1000IBD00433",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763581_1000IBD00438",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763582_1000IBD00442",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763583_1000IBD00444",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763584_1000IBD00448",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763586_1000IBD00450",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763587_1000IBD00453",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763588_1000IBD00458",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763591_1000IBD00467",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763592_1000IBD00469",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763593_1000IBD00470",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763594_1000IBD00474",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763595_1000IBD00475",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763596_1000IBD00477",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763597_1000IBD00479",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763598_1000IBD00485",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763599_1000IBD00486",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763600_1000IBD00492",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763601_1000IBD00494",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763602_1000IBD00495",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763605_1000IBD00502",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763607_1000IBD00505",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763608_1000IBD00508",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763609_1000IBD00509",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763610_1000IBD00510",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763611_1000IBD00511",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763612_1000IBD00512",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763613_1000IBD00514",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763615_1000IBD00526",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763617_1000IBD00529",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763619_1000IBD00531",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763620_1000IBD00534",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763621_1000IBD00535",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763622_1000IBD00536",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763623_1000IBD00538",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763624_1000IBD00539",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763625_1000IBD00540",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763626_1000IBD00541",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763627_1000IBD00545",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763628_1000IBD00546",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763629_1000IBD00548",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763630_1000IBD00550",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763631_1000IBD00556",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763632_1000IBD00559",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763633_1000IBD00563",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763634_1000IBD00565",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763635_1000IBD00566",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763636_1000IBD00567",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763637_1000IBD00569",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763639_1000IBD00577",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763640_1000IBD00579",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763641_1000IBD00580",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763642_1000IBD00583",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763643_1000IBD00586",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763644_1000IBD00588",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763645_1000IBD00590",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763646_1000IBD00593",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763647_1000IBD00594",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763648_1000IBD00596",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763649_1000IBD00597",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763650_1000IBD00598",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763651_1000IBD00599",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763652_1000IBD00600",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763653_1000IBD00604",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763654_1000IBD00606",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763655_1000IBD00607",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763656_1000IBD00610",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763657_1000IBD00611",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763658_1000IBD00612",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763659_1000IBD00613",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763661_1000IBD00616",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763662_1000IBD00621",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763663_1000IBD00624",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763664_1000IBD00625",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763665_1000IBD00626",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763666_1000IBD00627",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763667_1000IBD00628",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763668_1000IBD00629",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763669_1000IBD00630",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763670_1000IBD00631",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763671_1000IBD00633",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763672_1000IBD00639",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763673_1000IBD00640",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763674_1000IBD00643",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763675_1000IBD00644",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763676_1000IBD00645",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763677_1000IBD00646",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763678_1000IBD00649",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763679_1000IBD00652",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763680_1000IBD00654",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763681_1000IBD00655",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763682_1000IBD00663",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763683_1000IBD00666",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763684_1000IBD00670",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763685_1000IBD00671",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763686_1000IBD00672",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763687_1000IBD00673",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763688_1000IBD00676",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763689_1000IBD00682",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763690_1000IBD00684",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763692_1000IBD00686",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763693_1000IBD00688",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763694_1000IBD00689",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763695_1000IBD00690",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763696_1000IBD00692",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763697_1000IBD00693",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763699_1000IBD00695",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763701_1000IBD00698",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763703_1000IBD00700",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763704_1000IBD00701",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763705_1000IBD00703",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763706_1000IBD00710",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763707_1000IBD00713",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763708_1000IBD00726",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763710_1000IBD00976",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001763711_1000IBD01011",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773296_1000IBD00018",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773297_1000IBD00040",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773298_1000IBD00098",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773299_1000IBD00132",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773300_1000IBD00174",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773301_1000IBD00177",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773302_1000IBD00196",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773303_1000IBD00216",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773304_1000IBD00278",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773305_1000IBD00331",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773306_1000IBD00363",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773307_1000IBD00385",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773308_1000IBD00387",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773309_1000IBD00394",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773310_1000IBD00409",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773311_1000IBD00428",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773312_1000IBD00435",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773313_1000IBD00476",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773314_1000IBD00480",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773315_1000IBD00487",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773316_1000IBD00490",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773317_1000IBD00497",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773318_1000IBD00560",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773319_1000IBD00571",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773320_1000IBD00581",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773321_1000IBD00605",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773322_1000IBD00614",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773323_1000IBD00637",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773324_1000IBD00641",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773325_1000IBD00653",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773326_1000IBD00662",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773327_1000IBD00664",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773328_1000IBD00667",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773329_1000IBD00669",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773330_1000IBD00675",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773331_1000IBD00679",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773332_1000IBD00680",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773333_1000IBD00681",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773334_1000IBD00683",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773335_1000IBD00691",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773336_1000IBD00702",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773337_1000IBD00705",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773338_1000IBD00708",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773339_1000IBD00711",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773340_1000IBD00715",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773341_1000IBD00720",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773342_1000IBD00722",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773343_1000IBD00723",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773344_1000IBD01328",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773345_1000IBD01329",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773346_1000IBD01330",NA,NA,NA,NA,NA,NA
"VilaAV_2018:EGAR00001773347_1000IBD01332",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM001.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM001.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM001.3",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM001.4",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM002.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM002.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM003.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM003.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM004.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM004.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM005.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM005.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM005.3",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM006.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM006.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM007",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM008.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM008.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM008.3",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM009.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM009.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM010",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM011",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM012.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM012.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM013.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM013.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM013.3",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM014",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM015.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM015.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM016.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM016.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM016.3",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM017",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM018",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM019.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM019.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM019.3",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM020.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM020.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM020.3",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM021.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM021.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM021.3",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM021.4",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM022.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM022.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM022.3",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM023.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM023.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM024.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM024.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM024.3",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM025",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM026.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM026.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM027.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM027.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM027.3",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM028.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM028.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM029.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM029.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM029.3",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM030.1",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM030.2",NA,NA,NA,NA,NA,NA
"VincentC_2016:MM031",NA,NA,NA,NA,NA,NA
