"curation_id","curated_body_site","curated_body_site_ontology_term_id","curated_body_subsite","curated_body_subsite_ontology_term_id","curated_body_subsite_source"
"AsnicarF_2021:SAMEA7045159","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045160","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045161","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045162","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045163","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045164","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045165","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045166","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045167","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045169","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045170","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045171","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045172","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045173","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045174","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045175","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045176","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045177","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045178","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045179","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045180","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045181","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045182","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045183","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045184","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045185","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045186","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045187","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045188","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045189","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045190","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045191","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045192","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045193","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045194","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045195","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045196","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045197","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045198","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045199","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045200","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045201","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045202","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045203","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045204","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045205","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045206","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045207","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045208","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045209","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045210","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045211","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045212","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045213","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045214","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045215","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045216","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045217","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045218","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045219","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045220","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045221","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045222","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045223","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045224","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045225","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045226","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045227","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045228","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045229","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045230","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045231","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045232","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045233","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045234","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045235","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045236","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045237","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045238","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045239","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045240","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045241","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045242","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045243","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045244","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045245","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045246","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045247","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045248","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045249","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045250","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045251","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045252","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045253","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045254","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045255","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045256","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045257","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045258","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045259","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045260","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045261","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045262","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045263","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045264","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045265","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045266","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045267","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045268","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045269","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045270","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045271","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045272","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045273","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045274","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045275","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045276","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045277","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045278","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045279","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045280","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045281","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045282","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045283","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045284","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045285","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045286","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045287","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045288","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045289","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045290","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045291","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045292","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045293","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045294","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045295","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045296","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045297","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045298","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045299","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045300","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045301","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045302","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045303","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045304","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045305","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045306","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045307","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045308","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045309","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045310","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045311","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045312","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045313","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045314","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045315","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045316","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045317","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045318","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045319","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045320","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045321","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045322","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045323","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045324","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045325","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045326","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045327","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045328","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045329","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045330","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045331","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045332","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045333","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045334","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045335","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045336","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045337","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045338","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045339","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045340","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045341","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045342","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045343","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045344","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045345","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045346","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045347","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045348","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045349","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045350","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045351","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045352","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045353","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045354","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045355","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045356","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045357","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045358","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045359","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045360","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045361","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045362","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045363","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045364","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045365","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045366","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045367","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045368","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045369","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045370","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045371","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045372","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045373","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045374","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045375","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045376","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045377","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045378","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045379","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045380","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045381","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045382","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045383","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045384","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045385","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045386","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045387","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045388","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045389","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045390","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045391","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045392","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045393","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045394","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045395","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045396","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045397","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045398","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045399","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045400","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045401","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045402","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045403","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045404","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045405","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045406","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045407","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045408","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045409","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045410","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045411","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045412","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045413","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045414","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045415","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045416","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045417","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045418","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045419","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045420","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045421","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045422","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045423","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045424","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045425","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045426","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045427","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045428","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045429","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045430","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045431","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045432","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045433","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045434","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045435","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045436","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045437","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045438","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045439","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045440","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045441","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045442","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045443","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045444","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045445","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045446","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045447","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045448","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045449","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045450","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045451","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045452","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045453","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045454","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045455","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045456","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045457","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045458","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045459","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045460","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045461","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045462","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045463","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045464","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045465","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045466","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045467","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045468","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045469","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045470","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045471","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045472","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045473","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045474","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045475","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045476","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045477","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045478","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045479","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045480","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045481","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045482","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045483","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045484","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045485","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045486","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045487","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045488","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045489","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045490","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045491","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045492","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045493","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045494","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045495","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045496","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045497","feces","UBERON:0001988",NA,NA,NA
"AsnicarF_2021:SAMEA7045498","feces","UBERON:0001988",NA,NA,NA
