"curation_id","original_westernized","curated_westernized","curated_westernized_source"
"ShaoY_2019:a687e3a6-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a6ae586a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a6cb2026-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a6e2c08c-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a6f00602-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a6fa0e40-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a7060330-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a712aed2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a71fd166-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a72d3c0c-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a73be554-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a7498470-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a759ac38-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a76bf442-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a77f1ba8-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a7911d3a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a7a491a8-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a7b815fc-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a7d166a6-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a7e4e01e-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a7f8d452-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a80ccb06-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a81ed1de-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a831a138-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a8451088-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a858baa2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a86d4a76-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a880b5f2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a894d000-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a8a8c51a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a8bfc01c-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a8d59860-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a8eaf462-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a8fe6a2e-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a912a39a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a928b086-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a93cf406-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a950c986-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a964b400-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a978aa5a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a98d4da2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a9a0b798-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:a9dcfbc2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:aa03e93a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:aa1684b4-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:aa396966-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:aa4ac256-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:aa5efffa-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:aa70304a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:aa81d840-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:aa931bbe-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:aaa460c2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:aab5edec-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:aacaff20-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:aadf089e-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:aaf6076a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ab099ece-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ab1cf064-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ab30c9ae-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ab4716d2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ab5bd540-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ab6fd504-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ab8363bc-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ab97046c-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:abaae4dc-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:abbe879e-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:abd223ee-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:abe69612-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:abfa3a3c-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ac0e247a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ac23ee72-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ac379f9e-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ac4aff80-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ac5e56a2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ac725ce2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ac8620c4-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ac99e910-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:acad4cb2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:acc73f00-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:acdb450e-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:acef48a6-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ad053eea-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ad18ff48-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ad2c7f78-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ad405a2a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ad5470fa-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ad686826-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ad7c7032-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ad9169ba-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ada5d972-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:adb9a45c-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:adcedc3c-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ade927b8-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ae0259fe-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ae166912-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ae2bbef2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ae4061fe-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ae54a420-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ae6a4d66-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ae7e87ea-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ae962152-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:aeae6d8e-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:aec91b52-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:aee2ddf8-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:aefc0f58-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:af1567be-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:af2f5282-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:af48eb52-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:af62a920-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:af7c9646-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:af95fc94-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:afafe9a6-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:afca14ca-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:afe367c2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:affd25f4-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b016eca0-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b03782da-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b0513e6e-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b06cce2c-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b098cb30-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b0a50dd2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b0b172b6-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b0bdd772-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b0cbb25c-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b0d90ca4-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b0e77c12-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b0f76708-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b10765fe-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b1178916-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b127ba66-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b137c8ac-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b147bec4-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b1585fcc-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b1682d76-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b177d424-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b187a458-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b1975204-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b1a6d83c-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b1b6c8d2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b1c65a04-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b1d61426-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b1e58c76-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b1f894c4-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b2091560-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b2191d34-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b2293714-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b2390630-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b2488362-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b2588050-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b2682f64-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b277bbbe-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b2a76738-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b2b7dab4-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b2c787a2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b2d75538-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b2e703de-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b2f7c098-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b3072e66-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b316b2fa-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b3267ec4-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b3360768-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b343858c-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b35271aa-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b361edba-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b37157dc-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b382aee2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b3923042-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b3a1f7de-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b3b1a422-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b3c1d9e6-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b3d13a8a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b3e1802a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b3f12016-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b400cbb0-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b41013d6-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b43b13e2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b454402e-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b46c4822-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b485f5ba-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b49fb342-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b4b973b8-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b4cc91c8-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b4d8faa8-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b4e56180-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b4f2c7a8-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b501148e-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b50f7236-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b51f81a8-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b52f89fe-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b53fabfe-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b5503334-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b5606934-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b5739b08-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b583a872-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b593e804-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b5a3e178-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b5b56844-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b5c63692-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b5d986a2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b5f658ae-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b60fe738-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b62950ba-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b642688e-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b65c1d38-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b67500c8-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b68eb586-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b6a868b4-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b6c13646-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b6da0202-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b6f2dbce-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b70b9cd6-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b7250c48-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b73e39e8-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b759ce24-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b772af0c-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b78b38ce-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b7a3f80a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b7bd9dbe-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b7d73256-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b7f21184-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b80ba144-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b825961c-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b83f55ca-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b8666976-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b87f4392-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b8980558-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b8b17db2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b8cab8f4-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b8e326f0-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b8fdcd48-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b9169706-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b92ee45a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b9484be8-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b9607538-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b979469e-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b993f412-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b9acc05a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b9c58fd6-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b9de2eec-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:b9f6e5c2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ba0fb9d0-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ba29afb6-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ba42de82-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ba5b4c88-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ba747dac-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:ba8cf4fe-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:baa62500-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bac71bf2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bad37f14-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:badfe79a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:baed87d8-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bafbc302-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bb0acdc0-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bb1be90c-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bb2c61ba-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bb4dc35a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bb5eeed2-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bb750366-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bb8a011c-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bb9dfec4-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bbb17544-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bbca2a30-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bbe5c998-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bc015686-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bc164b4a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bc36828e-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bc50fd58-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bc6d8612-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bc8d87a0-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bca7ce12-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bcc2462a-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bcdcfa10-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bcf732ea-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bd06f0e0-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bd1f53b0-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
"ShaoY_2019:bd2d8cc8-7ae6-11e9-a106-68b59976a384","no","Yes","non_westernized"
